YEAR,STAT_WEEK,FISHERY_TYPE,AREA_NAME,GEAR_NAME,SPECIES_NAME,CATCH_TOTAL
1975,74,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,364
1975,74,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,1608
1975,74,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,5440
1975,74,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,999
1975,74,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,3081
1975,74,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,1803
1975,74,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,4683
1975,74,Commercial,"PFMA 10, 110 (STAT AREA 10)",Gillnet,Coho,1583
1975,74,Commercial,"PFMA 11, 111 (STAT AREA 11)",Gillnet,Coho,1200
1975,74,Commercial,"PFMA 23, 123 (STAT AREA 23)",Gillnet,Coho,2
1975,74,Commercial,"PFMA 27, 127 (STAT AREA 27)",Gillnet,Coho,11158
1975,74,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,259
1975,74,Commercial,PFMA 29 (N Mouth of Fraser R: ~ 29-10 to 29-12) (STAT AREA 29C),Gillnet,Coho,5
1975,74,Commercial,PFMA 29 (Upper Fraser R: ~ 29-15 to 29-17) (STAT AREA 29D),Gillnet,Coho,2
1975,74,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,2893
1975,74,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,6606
1975,74,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,1573
1975,74,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Seine,Coho,1041
1975,74,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Seine,Coho,215
1975,74,Commercial,"PFMA 4, 104 (STAT AREA 4)",Seine,Coho,1981
1975,74,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,508
1975,74,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,1719
1975,74,Commercial,"PFMA 8, 108 (STAT AREA 8)",Seine,Coho,1718
1975,74,Commercial,"PFMA 9, 109 (STAT AREA 9)",Seine,Coho,793
1975,74,Commercial,"PFMA 26, 126 (STAT AREA 26)",Seine,Coho,240
1975,74,Commercial,"PFMA 27, 127 (STAT AREA 27)",Seine,Coho,1741
1975,74,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Seine,Coho,59
1975,74,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Seine,Coho,629
1975,74,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Seine,Coho,1059
1975,74,Commercial,PFMA 12 - Northern Johnstone Strait,Troll - General,Coho,4441
1975,74,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,2314
1975,74,Commercial,"PFMA 14 - Oyster River, Parksville",Troll - General,Coho,10931
1975,74,Commercial,"PFMA 15 - Brettell Point, Powell River",Troll - General,Coho,2205
1975,74,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,3639
1975,74,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,3231
1975,74,Commercial,"PFMA 18 - Mayne Island, Saanich",Troll - General,Coho,136
1975,74,Commercial,PFMA 130 - Open water west of Queen Charlotte Sound,Troll - General,Coho,693
1975,74,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,13309
1975,74,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,3622
1975,74,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,3682
1975,74,Commercial,"PFMA 6, 106 (STAT AREA 6)",Troll - General,Coho,575
1975,74,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - General,Coho,2554
1975,74,Commercial,"PFMA 8, 108 (STAT AREA 8)",Troll - General,Coho,3892
1975,74,Commercial,"PFMA 9, 109 (STAT AREA 9)",Troll - General,Coho,1067
1975,74,Commercial,"PFMA 10, 110 (STAT AREA 10)",Troll - General,Coho,468
1975,74,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - General,Coho,17466
1975,74,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - General,Coho,8342
1975,74,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,47139
1975,74,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,30808
1975,74,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - General,Coho,15884
1975,74,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,21803
1975,74,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - General,Coho,27015
1975,74,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - General,Coho,5554
1975,74,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Troll - General,Coho,663
1975,74,Commercial,Washington + Oregon Waters (MRP AREA C),Troll - General,Coho,17574
1975,74,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Troll - General,Coho,653
1975,74,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Troll - General,Coho,6
1975,74,Commercial,PFMA 130 - Open water west of Queen Charlotte Sound,Troll - Freezer,Coho,368
1975,74,Commercial,"PFMA 6, 106 (STAT AREA 6)",Troll - Freezer,Coho,210
1975,74,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - Freezer,Coho,1612
1975,74,Commercial,"PFMA 8, 108 (STAT AREA 8)",Troll - Freezer,Coho,214
1975,74,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - Freezer,Coho,83
1975,74,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - Freezer,Coho,190
1975,74,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - Freezer,Coho,6604
1975,74,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - Freezer,Coho,172
1975,75,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,3
1975,75,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Gillnet,Coho,103
1975,75,Commercial,"PFMA 18 - Mayne Island, Saanich",Gillnet,Coho,4
1975,75,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,246
1975,75,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,1612
1975,75,Commercial,"PFMA 6, 106 (STAT AREA 6)",Gillnet,Coho,58
1975,75,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,481
1975,75,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,55
1975,75,Commercial,"PFMA 11, 111 (STAT AREA 11)",Gillnet,Coho,28
1975,75,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,259
1975,75,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,250
1975,75,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,855
1975,75,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,175
1975,75,Commercial,"PFMA 4, 104 (STAT AREA 4)",Seine,Coho,557
1975,75,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,200
1975,75,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,798
1975,75,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Seine,Coho,942
1975,75,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Seine,Coho,80
1975,75,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,69
1975,75,Commercial,"PFMA 14 - Oyster River, Parksville",Troll - General,Coho,71
1975,75,Commercial,"PFMA 15 - Brettell Point, Powell River",Troll - General,Coho,68
1975,75,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,592
1975,75,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Troll - General,Coho,666
1975,75,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,6113
1975,75,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,227
1975,75,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,856
1975,75,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - General,Coho,688
1975,75,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,3089
1975,75,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,1340
1975,75,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,177
1975,75,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - General,Coho,49
1975,75,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Troll - General,Coho,3
1975,75,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - General,Coho,493
1975,75,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Troll - General,Coho,76
1975,75,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - Freezer,Coho,18
1975,75,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - Freezer,Coho,505
1975,81,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,54
1975,81,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Gillnet,Coho,40
1975,81,Commercial,"PFMA 18 - Mayne Island, Saanich",Gillnet,Coho,1
1975,81,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,307
1975,81,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,37
1975,81,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,2294
1975,81,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,13
1975,81,Commercial,"PFMA 6, 106 (STAT AREA 6)",Gillnet,Coho,693
1975,81,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,206
1975,81,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,33
1975,81,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,24
1975,81,Commercial,"PFMA 23, 123 (STAT AREA 23)",Gillnet,Coho,1
1975,81,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,707
1975,81,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,31
1975,81,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,2183
1975,81,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,872
1975,81,Commercial,"PFMA 4, 104 (STAT AREA 4)",Seine,Coho,8
1975,81,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,1984
1975,81,Commercial,"PFMA 6, 106 (STAT AREA 6)",Seine,Coho,398
1975,81,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,1000
1975,81,Commercial,"PFMA 9, 109 (STAT AREA 9)",Seine,Coho,362
1975,81,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Seine,Coho,199
1975,81,Commercial,PFMA 12 - Northern Johnstone Strait,Troll - General,Coho,4888
1975,81,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,28
1975,81,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,1
1975,81,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,3137
1975,81,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,224
1975,81,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,105
1975,81,Commercial,"PFMA 6, 106 (STAT AREA 6)",Troll - General,Coho,1
1975,81,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - General,Coho,1003
1975,81,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - General,Coho,783
1975,81,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - General,Coho,1700
1975,81,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,20233
1975,81,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,16783
1975,81,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - General,Coho,60
1975,81,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,1059
1975,81,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - General,Coho,2055
1975,81,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - General,Coho,1098
1975,81,Commercial,Washington + Oregon Waters (MRP AREA C),Troll - General,Coho,11335
1975,81,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Troll - General,Coho,109
1975,82,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,8
1975,82,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Gillnet,Coho,117
1975,82,Commercial,"PFMA 18 - Mayne Island, Saanich",Gillnet,Coho,15
1975,82,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,442
1975,82,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,36
1975,82,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,4517
1975,82,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,57
1975,82,Commercial,"PFMA 6, 106 (STAT AREA 6)",Gillnet,Coho,702
1975,82,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,872
1975,82,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,335
1975,82,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,153
1975,82,Commercial,"PFMA 10, 110 (STAT AREA 10)",Gillnet,Coho,54
1975,82,Commercial,"PFMA 23, 123 (STAT AREA 23)",Gillnet,Coho,112
1975,82,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,135
1975,82,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Gillnet,Coho,277
1975,82,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,1100
1975,82,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,637
1975,82,Commercial,"PFMA 4, 104 (STAT AREA 4)",Seine,Coho,2256
1975,82,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,507
1975,82,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,1489
1975,82,Commercial,"PFMA 9, 109 (STAT AREA 9)",Seine,Coho,95
1975,82,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Seine,Coho,532
1975,82,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,237
1975,82,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,74
1975,82,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,4
1975,82,Commercial,"PFMA 18 - Mayne Island, Saanich",Troll - General,Coho,46
1975,82,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Troll - General,Coho,6
1975,82,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,16422
1975,82,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,334
1975,82,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,1504
1975,82,Commercial,"PFMA 6, 106 (STAT AREA 6)",Troll - General,Coho,802
1975,82,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - General,Coho,130
1975,82,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - General,Coho,385
1975,82,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - General,Coho,2137
1975,82,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,19252
1975,82,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,18121
1975,82,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - General,Coho,360
1975,82,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,1986
1975,82,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - General,Coho,212
1975,82,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - General,Coho,2199
1975,82,Commercial,Washington + Oregon Waters (MRP AREA C),Troll - General,Coho,15157
1975,82,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Troll - General,Coho,327
1975,82,Commercial,PFMA 12 - Northern Johnstone Strait,Troll - Freezer,Coho,797
1975,82,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - Freezer,Coho,1076
1975,82,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - Freezer,Coho,3301
1975,82,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - Freezer,Coho,149
1975,83,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,462
1975,83,Commercial,"PFMA 18 - Mayne Island, Saanich",Gillnet,Coho,49
1975,83,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,2829
1975,83,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,20
1975,83,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,1655
1975,83,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,399
1975,83,Commercial,"PFMA 6, 106 (STAT AREA 6)",Gillnet,Coho,976
1975,83,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,10705
1975,83,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,1178
1975,83,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,254
1975,83,Commercial,"PFMA 10, 110 (STAT AREA 10)",Gillnet,Coho,18
1975,83,Commercial,"PFMA 23, 123 (STAT AREA 23)",Gillnet,Coho,95
1975,83,Commercial,"PFMA 27, 127 (STAT AREA 27)",Gillnet,Coho,31
1975,83,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,135
1975,83,Commercial,PFMA 29 (Upper Fraser R: ~ 29-15 to 29-17) (STAT AREA 29D),Gillnet,Coho,7
1975,83,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,287
1975,83,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Gillnet,Coho,147
1975,83,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,3802
1975,83,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,1783
1975,83,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Seine,Coho,6839
1975,83,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,350
1975,83,Commercial,"PFMA 6, 106 (STAT AREA 6)",Seine,Coho,102
1975,83,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,1543
1975,83,Commercial,PFMA 12 - Northern Johnstone Strait,Troll - General,Coho,1125
1975,83,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,296
1975,83,Commercial,"PFMA 14 - Oyster River, Parksville",Troll - General,Coho,1
1975,83,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,141
1975,83,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,342
1975,83,Commercial,"PFMA 18 - Mayne Island, Saanich",Troll - General,Coho,71
1975,83,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Troll - General,Coho,6
1975,83,Commercial,PFMA 130 - Open water west of Queen Charlotte Sound,Troll - General,Coho,272
1975,83,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,2316
1975,83,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,808
1975,83,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,1634
1975,83,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - General,Coho,440
1975,83,Commercial,"PFMA 8, 108 (STAT AREA 8)",Troll - General,Coho,56
1975,83,Commercial,"PFMA 9, 109 (STAT AREA 9)",Troll - General,Coho,184
1975,83,Commercial,"PFMA 10, 110 (STAT AREA 10)",Troll - General,Coho,1320
1975,83,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - General,Coho,5593
1975,83,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,27435
1975,83,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,12992
1975,83,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - General,Coho,288
1975,83,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,966
1975,83,Commercial,"PFMA 27, 127 (STAT AREA 27)",Troll - General,Coho,1876
1975,83,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Troll - General,Coho,1393
1975,83,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Troll - General,Coho,208
1975,83,Commercial,Washington + Oregon Waters (MRP AREA C),Troll - General,Coho,12240
1975,83,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Troll - General,Coho,616
1975,83,Commercial,"PFMA 8, 108 (STAT AREA 8)",Troll - Freezer,Coho,763
1975,83,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - Freezer,Coho,4573
1975,84,Commercial,PFMA 12 - Northern Johnstone Strait,Gillnet,Coho,2570
1975,84,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Gillnet,Coho,1354
1975,84,Commercial,"PFMA 14 - Oyster River, Parksville",Gillnet,Coho,2
1975,84,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Gillnet,Coho,197
1975,84,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Gillnet,Coho,23
1975,84,Commercial,"PFMA 18 - Mayne Island, Saanich",Gillnet,Coho,25
1975,84,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Gillnet,Coho,6647
1975,84,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Gillnet,Coho,160
1975,84,Commercial,"PFMA 4, 104 (STAT AREA 4)",Gillnet,Coho,3428
1975,84,Commercial,"PFMA 5, 105 (STAT AREA 5)",Gillnet,Coho,5283
1975,84,Commercial,"PFMA 7, 107 (STAT AREA 7)",Gillnet,Coho,23624
1975,84,Commercial,"PFMA 8, 108 (STAT AREA 8)",Gillnet,Coho,5679
1975,84,Commercial,"PFMA 9, 109 (STAT AREA 9)",Gillnet,Coho,6637
1975,84,Commercial,"PFMA 10, 110 (STAT AREA 10)",Gillnet,Coho,2085
1975,84,Commercial,"PFMA 11, 111 (STAT AREA 11)",Gillnet,Coho,1473
1975,84,Commercial,"PFMA 23, 123 (STAT AREA 23)",Gillnet,Coho,85
1975,84,Commercial,"PFMA 27, 127 (STAT AREA 27)",Gillnet,Coho,178
1975,84,Commercial,"PFMA 29 (Coastal: ~ 29-1 to 29-4, 29-6, 29-7, 29-9, 29-13, 29-14) (STAT AREAS 29A, 29B)",Gillnet,Coho,3363
1975,84,Commercial,PFMA 29 (N Mouth of Fraser R: ~ 29-10 to 29-12) (STAT AREA 29C),Gillnet,Coho,333
1975,84,Commercial,PFMA 29 (Upper Fraser R: ~ 29-15 to 29-17) (STAT AREA 29D),Gillnet,Coho,255
1975,84,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Gillnet,Coho,77
1975,84,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Gillnet,Coho,575
1975,84,Commercial,Western Portion of PFMA 3 (3-1 to 3-5),Gillnet,Coho,1271
1975,84,Commercial,Eastern Portion of PFMA 3 (3-6 to 3-18),Gillnet,Coho,2046
1975,84,Commercial,PFMA 12 - Northern Johnstone Strait,Seine,Coho,8114
1975,84,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Seine,Coho,3521
1975,84,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Seine,Coho,1092
1975,84,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Seine,Coho,2
1975,84,Commercial,"PFMA 18 - Mayne Island, Saanich",Seine,Coho,636
1975,84,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Seine,Coho,66785
1975,84,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Seine,Coho,199
1975,84,Commercial,"PFMA 5, 105 (STAT AREA 5)",Seine,Coho,1133
1975,84,Commercial,"PFMA 7, 107 (STAT AREA 7)",Seine,Coho,2554
1975,84,Commercial,"PFMA 8, 108 (STAT AREA 8)",Seine,Coho,3615
1975,84,Commercial,"PFMA 9, 109 (STAT AREA 9)",Seine,Coho,230
1975,84,Commercial,"PFMA 2 (East: 2-1 to 2-19), 102 (STAT AREA 2E)",Seine,Coho,72
1975,84,Commercial,"PFMA 2 (West: 2-31 to 2-100), 142 (STAT AREA 2W)",Seine,Coho,477
1975,84,Commercial,PFMA 12 - Northern Johnstone Strait,Troll - General,Coho,780
1975,84,Commercial,"PFMA 13 - Quadra Island, Cortez Island",Troll - General,Coho,1220
1975,84,Commercial,"PFMA 14 - Oyster River, Parksville",Troll - General,Coho,988
1975,84,Commercial,"PFMA 15 - Brettell Point, Powell River",Troll - General,Coho,746
1975,84,Commercial,"PFMA 16 - Texada Island, Lasqueti Island, Jervis Inlet",Troll - General,Coho,313
1975,84,Commercial,"PFMA 17 - Nanoose Bay, Galiano Island",Troll - General,Coho,182
1975,84,Commercial,"PFMA 18 - Mayne Island, Saanich",Troll - General,Coho,15
1975,84,Commercial,"PFMA 20 - Sooke, Bonilla Point Lighthouse",Troll - General,Coho,71
1975,84,Commercial,"PFMA 1, 101 (STAT AREAS 1, 101)",Troll - General,Coho,6766
1975,84,Commercial,"PFMA 4, 104 (STAT AREA 4)",Troll - General,Coho,1558
1975,84,Commercial,"PFMA 5, 105 (STAT AREA 5)",Troll - General,Coho,872
1975,84,Commercial,"PFMA 7, 107 (STAT AREA 7)",Troll - General,Coho,2366
1975,84,Commercial,"PFMA 8, 108 (STAT AREA 8)",Troll - General,Coho,928
1975,84,Commercial,"PFMA 9, 109 (STAT AREA 9)",Troll - General,Coho,687
1975,84,Commercial,"PFMA 10, 110 (STAT AREA 10)",Troll - General,Coho,74
1975,84,Commercial,"PFMA 11, 111 (STAT AREA 11)",Troll - General,Coho,1843
1975,84,Commercial,"PFMA 21, 121 (STAT AREA 21)",Troll - General,Coho,892
1975,84,Commercial,"PFMA 23, 123 (STAT AREA 23)",Troll - General,Coho,9862
1975,84,Commercial,"PFMA 24, 124 (STAT AREA 24)",Troll - General,Coho,4769
1975,84,Commercial,"PFMA 25, 125 (STAT AREA 25)",Troll - General,Coho,73
1975,84,Commercial,"PFMA 26, 126 (STAT AREA 26)",Troll - General,Coho,286
